filename,concept,start_time,start_sec,duration_sec,offset,csv_start_sec
KLQ_10_7_A_down_look_down_Kalh01.wav,down (look down!),2:56:43.948,10603.948,0.794,884.0,9719.948
KLQ_10_8_A_below_the_cat_is_below_the_table_Kalh01.wav,below (the cat is below the table),2:57:01.911,10621.911,0.985,884.0,9737.911
KLQ_10_9_A_now_Kalh01.wav,now,2:57:10.409,10630.409,0.815,884.0,9746.409
KLQ_10_1_A_today_Kalh01.wav,today,2:57:20.263,10640.263,0.971,884.0,9756.263
KLQ_10_11_A_yesterday_Kalh01.wav,yesterday,2:57:25.873,10645.873,0.638,884.0,9761.873
KLQ_10_12_A_the_day_before_yesterday_Kalh01.wav,the day before yesterday,2:57:33.112,10653.112,0.713,884.0,9769.112
KLQ_10_13_A_tomorrow_Kalh01.wav,tomorrow,2:57:39.476,10659.476,0.672,884.0,9775.476
KLQ_10_14_A_the_day_after_tomorrow_Kalh01.wav,the day after tomorrow,2:57:46.000,10666.0,0.722,884.0,9782.0
KLQ_10_15_A_last_year_Kalh01.wav,last year,2:57:52.829,10672.829,0.93,884.0,9788.829
KLQ_10_16_A_two_years_ago_Kalh01.wav,two years ago,2:58:02.726,10682.726,0.937,884.0,9798.726
KLQ_10_17_A_morning_Kalh01.wav,morning,2:58:17.701,10697.701,0.842,884.0,9813.701
KLQ_10_18_A_midday_Kalh01.wav,midday,2:58:26.545,10706.545,0.801,884.0,9822.545
KLQ_10_19_A_afternoon_Kalh01.wav,afternoon,2:58:36.898,10716.898,1.101,884.0,9832.898
KLQ_10_2_A_evening_Kalh01.wav,evening,2:58:48.463,10728.463,1.066,884.0,9844.463
KLQ_10_21_A_night_Kalh01.wav,night,2:58:57.952,10737.952,0.74,884.0,9853.952
KLQ_11_1_A_Monday_Kalh01.wav,Monday,2:59:13.792,10753.792,0.903,884.0,9869.792
KLQ_11_2_A_Tuesday_Kalh01.wav,Tuesday,2:59:27.480,10767.48,1.12,884.0,9883.48
KLQ_11_3_A_Wednesday_Kalh01.wav,Wednesday,2:59:42.169,10782.169,0.83,884.0,9898.169
KLQ_11_4_A_Thursday_Kalh01.wav,Thursday,2:59:53.288,10793.288,0.808,884.0,9909.288
KLQ_11_5_A_Friday_Kalh01.wav,Friday,3:00:05.370,10805.37,0.923,884.0,9921.37
KLQ_11_6_A_Saturday_Kalh01.wav,Saturday,3:00:15.269,10815.269,0.869,884.0,9931.269
KLQ_11_7_A_Sunday_Kalh01.wav,Sunday,3:00:22.397,10822.397,0.951,884.0,9938.397
KLQ_12_1_A_what_Kalh01.wav,what,3:00:32.942,10832.942,0.754,884.0,9948.942
KLQ_12_2_A_why_Kalh01.wav,why,3:00:39.388,10839.388,0.788,884.0,9955.388
KLQ_12_3_A_how_Kalh01.wav,how,3:00:53.158,10853.158,0.638,884.0,9969.158
KLQ_12_4_A_where_Kalh01.wav,where,3:01:06.218,10866.218,0.781,884.0,9982.218
KLQ_12_5_A_when_Kalh01.wav,when,3:01:19.164,10879.164,0.618,884.0,9995.164
KLQ_12_6_A_how_much_salt_is_in_the_bag_Kalh01.wav,how much salt is in the bag?,3:01:31.949,10891.949,0.74,884.0,10007.949
KLQ_12_7_A_how_many_boys_are_in_the_class_Kalh01.wav,how many boys are in the class?,3:01:42.734,10902.734,1.019,884.0,10018.734
